item_type,path,size_bytes,apparent_purpose,imported_by,mentioned_in_docs,category,rationale,regenerable,git_tracked,git_ignored
data_file,data/historical_props/raw/2024-09-15_20240915T163000Z_787ae4144b2b45d7ef8a9c7b1ab6abd8.json,13083,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240915T163000Z_9d5dace601f10c135f5c03facf23fd22.json,13051,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240915T163000Z_b4769cda12183128858f49f475aabfce.json,12018,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240915T163000Z_c4e5642a8746f3e8fbb09d59a611ffe4.json,9553,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240915T193500Z_db997fc1b5fe71f4960012f81c21a017.json,10259,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240915T195500Z_3a300e2fb659ca896b5e60252f13150c.json,10608,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240915T195500Z_faaeaab20409da65e7314cc1857ccfba.json,12318,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240915T235000Z_7533f0f2d5cfe270fa0ccdc32a98c7fd.json,10850,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240916T234500Z_2cefb0f9bcf18ed3f64396174ece14ad.json,11692,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240919T234500Z_ff0f310a02a527f105b5b37dbd61c502.json,13848,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T163000Z_200c20527d1d6f44257155548cdac1e8.json,10942,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T163000Z_2ee776f967540a404694111f27822004.json,9158,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T163000Z_326301fd41fe90d64929b44a2e227b23.json,9854,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T163000Z_8b6897f314b84276526a4ba371d67e20.json,12016,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T163000Z_e46e4c9f5d6884910657cd6581da3978.json,12751,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T163000Z_fc293a1ac914f24cb110ed2b8250292d.json,12289,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T163100Z_81cee90c26bf0ec45c3bc946b8143e19.json,12720,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T193500Z_49397bc00cf6d5e50f0a943538f1b00d.json,13095,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T195500Z_cd904fbb09c5130b857595217364bb07.json,13431,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T195500Z_e61fbdc294fce579705fa0ed6de85ce2.json,12396,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T195500Z_f89d2da2d1b692de14ddf77e186cc5c7.json,10615,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240922T235000Z_bd907bcbaaefa56a30c4fa2c57281a51.json,12378,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240923T230100Z_96be3ba73fc562e49a0120b5923c3213.json,11668,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-15_20240923T234500Z_8e047915fdc9b7dc77d2276e740f55d2.json,13048,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T163000Z_200c20527d1d6f44257155548cdac1e8.json,10942,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T163000Z_2ee776f967540a404694111f27822004.json,9158,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T163000Z_326301fd41fe90d64929b44a2e227b23.json,9854,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T163000Z_81cee90c26bf0ec45c3bc946b8143e19.json,12720,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T163000Z_8b6897f314b84276526a4ba371d67e20.json,12016,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T163000Z_e46e4c9f5d6884910657cd6581da3978.json,12751,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T163000Z_fc293a1ac914f24cb110ed2b8250292d.json,12289,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T193500Z_49397bc00cf6d5e50f0a943538f1b00d.json,13095,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T193500Z_acc41dc7aeae8f8db0604c743213916c.json,9840,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T195500Z_cd904fbb09c5130b857595217364bb07.json,13431,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T195500Z_e61fbdc294fce579705fa0ed6de85ce2.json,12396,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T195500Z_f89d2da2d1b692de14ddf77e186cc5c7.json,10615,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240922T235000Z_bd907bcbaaefa56a30c4fa2c57281a51.json,12378,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240923T230000Z_96be3ba73fc562e49a0120b5923c3213.json,11668,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240923T234500Z_8e047915fdc9b7dc77d2276e740f55d2.json,13048,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240926T234500Z_b08196b0745d9e2e0bebfe8627fc5a1f.json,12398,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T163000Z_1f9f768db4ab5e36fad5080f8a338725.json,11976,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T163000Z_3855431777952837560f29bff9d6b4e3.json,9885,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T163000Z_3858ab1dfdb4db4987218c709a51d1bf.json,9863,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T163000Z_6b08b0416089dbb0459c208f5c0c6d41.json,11278,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T163000Z_701d98795b391636de6d0860c6782f2d.json,12041,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T163000Z_82483a4f1a2ae000d00778810d85d13c.json,11618,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T163000Z_a0a3ae18f5a26bdaa0e2f32aa8af7ce0.json,9559,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T163000Z_e603ee3c4035a8558b9bcb6aded87ff4.json,12393,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T193500Z_2536f23add2224ed79c070c55af28bbf.json,11323,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T193500Z_b0461ea737b89685d0aee3050bca0cc5.json,11328,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T195500Z_3f180e883b429700dd32ff2133ac37ef.json,9467,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T195500Z_b839e959b4e28cdd96341dbcf99d4a42.json,10918,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240929T234500Z_ce925c8cb892e1806399345e7885828d.json,14111,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240930T230000Z_a207d1faa78a276de49cdebb7ef4fc0e.json,11620,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-22_20240930T234500Z_2b7f812133cedc184625d7bc8362564a.json,12060,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241117T173000Z_1e5feffbcc2b9c122727b45963203298.json,13860,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241117T173000Z_6aa05bdde84274ea82472f0bc79baaad.json,12384,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241117T173000Z_73f1d28c0bfe32a1ff292b688bb85df3.json,10257,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241117T173000Z_7614724acc0987e643d0a60e73167b2e.json,11319,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241117T173000Z_7c742858a76089990395c3179731744b.json,11602,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241117T173000Z_ca63340028583e516e8053ee36318425.json,11313,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241117T173000Z_d0f73537e153be7455c87ae97864ef7d.json,11340,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241117T173000Z_e552bfd99b12a0acd319b922f7a9fa7c.json,10256,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241117T203500Z_4baedb2bf9b85f9b9ec40e88bacc1792.json,12416,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241117T203500Z_cc4a0f06f87d64f4a02816ca7da514fa.json,11363,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241117T205500Z_2ac4732d168fd3fd0958719e2b11aad1.json,12333,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241118T004500Z_a2b3fd60eede2230285512b8c3b4eed3.json,12348,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241119T004500Z_81c2170ca58c6a837e5c0f1528e8513c.json,10157,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241122T004500Z_3544bdfabe61cc6d4389984a5ca83955.json,12390,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241124T173000Z_28c6ab7cb99a26666b9c7d649bbd46f3.json,12048,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241124T173000Z_2c895731f7e3bd3effe4e87779fbdcc2.json,11672,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241124T173000Z_2f2541411e68f807dc47d527f5dd4cba.json,11360,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241124T173000Z_366a8618003ac848eac5144aebbeace4.json,11705,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241124T173000Z_56f4bfb8e21ec6003f31a080be045fc3.json,10559,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241124T173000Z_bc6d508d57f822879df4dbc3c4465226.json,11246,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241124T173100Z_3c833a498591fa8934c84aa7f3215b7f.json,11674,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241124T203500Z_19d5cf9ece71b4671440a3b9e03942c4.json,10968,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241124T205500Z_b26e961510947a770532c902ceb27e75.json,11685,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241124T205500Z_d9a2e1ead2367a3b0f46d247ed5b2906.json,11695,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241125T005100Z_40c0ee76eb698fbd5d42139045c27c3e.json,10569,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-17_20241126T004500Z_887b10368f0b3f33a8c47e955736da89.json,12009,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241124T173000Z_28c6ab7cb99a26666b9c7d649bbd46f3.json,12048,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241124T173000Z_2c895731f7e3bd3effe4e87779fbdcc2.json,11672,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241124T173000Z_2f2541411e68f807dc47d527f5dd4cba.json,11360,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241124T173000Z_366a8618003ac848eac5144aebbeace4.json,11705,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241124T173000Z_3c833a498591fa8934c84aa7f3215b7f.json,11674,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241124T173000Z_56f4bfb8e21ec6003f31a080be045fc3.json,10559,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241124T173000Z_bc6d508d57f822879df4dbc3c4465226.json,11246,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241124T203500Z_19d5cf9ece71b4671440a3b9e03942c4.json,10968,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241124T205500Z_b26e961510947a770532c902ceb27e75.json,11685,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241124T205500Z_d9a2e1ead2367a3b0f46d247ed5b2906.json,11695,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241125T005000Z_40c0ee76eb698fbd5d42139045c27c3e.json,10569,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241126T004500Z_887b10368f0b3f33a8c47e955736da89.json,12009,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241128T170000Z_818a0f592da4fc2dea2a8caa3170bd6f.json,11268,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241128T210000Z_1c53fc0f9537ba80e2c121bb58979a24.json,10231,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241129T005000Z_e6b414e1b7a012e57d1a0746769f28a2.json,14156,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241129T193000Z_d703217fef577dba3f2d0c38881dd7d3.json,11980,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241201T173000Z_0693d63a0af985e361e21fa59fdd8bed.json,10239,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241201T173000Z_2be5371e838993958fd7eb2eda6fc412.json,10230,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241201T173000Z_45b543405582d30cef04650884f45c6d.json,9887,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241201T173000Z_63057e9eb2da9cc89ac93911769b9a3e.json,10951,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241201T173000Z_8b7a76ee61f07cddbb60fc1e079bfeed.json,10685,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241201T173000Z_cea1abe8ef88e4105f4cd505b45cd781.json,11706,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241201T173100Z_041764a17c3ecb1fccd45fc75b7a2b49.json,11315,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241201T203500Z_59ffd762ad2b5d96196f4f58037ab670.json,11646,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241201T203500Z_9dcbd3e2d022d7ed1ef1e0e7f8b08f2b.json,9531,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241201T205500Z_afa7eb720baa94269de839965e41b8b3.json,10918,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-11-24_20241203T004600Z_e73de417d2fd01292ed12cea2a906903.json,13826,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241201T173000Z_041764a17c3ecb1fccd45fc75b7a2b49.json,11315,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241201T173000Z_0693d63a0af985e361e21fa59fdd8bed.json,10239,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241201T173000Z_2be5371e838993958fd7eb2eda6fc412.json,10230,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241201T173000Z_45b543405582d30cef04650884f45c6d.json,9887,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241201T173000Z_63057e9eb2da9cc89ac93911769b9a3e.json,10951,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241201T173000Z_8b7a76ee61f07cddbb60fc1e079bfeed.json,10685,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241201T173000Z_cea1abe8ef88e4105f4cd505b45cd781.json,11706,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241201T203500Z_59ffd762ad2b5d96196f4f58037ab670.json,11646,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241201T203500Z_9dcbd3e2d022d7ed1ef1e0e7f8b08f2b.json,9531,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-12-01_20241201T205500Z_afa7eb720baa94269de839965e41b8b3.json,10918,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
